agent_run_id,instance_id,exit_status,resolved,api_calls,instance_cost,mini_version,system,user,assistant,tool,total
1b714707-822d-453e-88a2-1ff74d2f9279,matplotlib__matplotlib-25479,Submitted,0,68,0.08303430400000002,2.1.0,1,1,68,67,137
1b9cb378-4288-4b73-a451-c43c97710d57,astropy__astropy-13236,Submitted,0,49,0.04024097200000001,2.1.0,1,1,49,48,99
1c4002c3-eb5e-4598-8a91-01fa165cbbad,pytest-dev__pytest-10081,Submitted,1,63,0.07014463,2.1.0,1,1,63,62,127
1c6dc6a9-d3d6-4bab-9ca8-adbb7dba576b,django__django-16631,Submitted,0,66,0.08360742,2.1.0,1,1,66,65,133
1e16330c-668d-4b05-8dab-f846ad606f25,django__django-14053,Submitted,1,60,0.098747242,2.1.0,1,1,60,59,121
1e2504a3-d877-4982-9104-5d3b72ba791c,django__django-13028,Submitted,1,44,0.046689659999999994,2.1.0,1,1,44,43,89
1e6b2cb5-ffcd-44d8-b97c-42fc2ea6decc,sphinx-doc__sphinx-8035,Submitted,1,74,0.06851756200000002,2.1.0,1,1,74,73,149
1e96645d-0ba4-4fa2-b23c-0ad1274de51c,django__django-13807,Submitted,1,53,0.03153831000000001,2.1.0,1,1,53,52,107
1e9fb859-0116-42bc-b902-bc9b535ed9b8,sympy__sympy-17318,Submitted,0,55,0.049918554000000004,2.1.0,1,1,55,54,111
1ea91f7b-0a09-44bb-9698-218863dbbbbe,sphinx-doc__sphinx-8721,Submitted,1,100,0.08059944000000001,2.1.0,1,1,100,99,201
1f0d7309-8583-4742-8ead-376c36cbdb65,sphinx-doc__sphinx-10673,Submitted,0,79,0.0688059,2.1.0,1,1,79,78,159
1f2d4ee9-b2d9-481a-80bc-3222b9f46c3f,sympy__sympy-22456,LimitsExceeded,0,250,0.5724170539999999,2.1.0,1,1,250,250,502
1f45bf0d-05b8-48e4-a381-c6bd7dc0230e,django__django-14725,Submitted,1,57,0.08137646000000003,2.1.0,1,1,57,56,115
21024ef5-cce1-4f63-b95e-485e4ea76ca8,sphinx-doc__sphinx-8459,Submitted,1,84,0.06195650999999999,2.1.0,1,1,84,83,169
2109edc2-5c21-40a2-bc8b-b0482c1964f1,pytest-dev__pytest-7490,Submitted,0,67,0.08831518800000002,2.1.0,1,1,67,66,135
219ae18e-8061-4574-b455-160207b5e241,pytest-dev__pytest-7432,Submitted,0,56,0.05310161999999999,2.1.0,1,1,56,55,113
221cf2fc-c121-48e6-8821-e2dbb1d48701,pydata__xarray-6599,Submitted,1,83,0.22447055200000005,2.1.0,1,1,83,82,167
221dafbc-0fc7-42f2-a835-b684fd176bd4,django__django-16938,Submitted,1,39,0.042063450000000016,2.1.0,1,1,39,38,79
22a41adc-3543-4c2a-9be4-b883646defd5,django__django-13568,Submitted,1,35,0.037700311999999986,2.1.0,1,1,35,34,71
22f148ea-c930-4c60-8a6c-e34c3d5dccad,pylint-dev__pylint-4661,Submitted,0,46,0.07738586599999996,2.1.0,1,1,46,45,93
23061712-faf6-4471-a445-081ec57cfa21,django__django-16527,Submitted,1,26,0.023983984000000003,2.1.0,1,1,26,25,53
23548e54-8f04-4473-8e97-e15ea12638fd,django__django-14792,Submitted,0,54,0.04597098000000001,2.1.0,1,1,54,53,109
24745a26-b2a1-406f-83cb-b970eea8b435,astropy__astropy-7336,Submitted,1,17,0.021085278,2.1.0,1,1,17,16,35
248ed427-db13-4ce7-97de-bf5e80169e69,django__django-12039,Submitted,1,27,0.033590092,2.1.0,1,1,27,26,55
24bf7678-1777-441e-9921-138aee850e9b,sympy__sympy-20428,Submitted,0,60,0.07591496200000003,2.1.0,1,1,60,59,121
254838af-97d8-44d7-ac74-a1d2d1f607a9,sphinx-doc__sphinx-9602,Submitted,0,78,0.09438321000000002,2.1.0,1,1,78,77,157
26b46293-b700-4c74-8d1c-9005e722dc1a,scikit-learn__scikit-learn-12973,Submitted,1,38,0.02458188,2.1.0,1,1,38,37,77
2724ff30-1216-4b73-8b68-09fd9725f2ac,sphinx-doc__sphinx-7910,Submitted,1,41,0.034953978,2.1.0,1,1,41,40,83
28558142-6219-4082-8258-f72f752dd7d4,django__django-15930,Submitted,1,45,0.031509930000000005,2.1.0,1,2,44,43,90
28d4739e-32c2-4c74-affd-01a739d9ad60,sympy__sympy-24539,Submitted,1,25,0.020955220000000004,2.1.0,1,1,25,24,51
29851525-7cd7-4eab-8be2-63fea020b6ce,sympy__sympy-24443,Submitted,1,54,0.04588692,2.1.0,1,1,54,53,109
29f76f93-f4cb-4f9a-8eeb-5f63b6ae11a4,django__django-12965,Submitted,1,69,0.145832802,2.1.0,1,1,69,68,139
2a6f9a90-1384-4387-b0c0-e49c87bd2fb6,matplotlib__matplotlib-20826,Submitted,1,137,0.235913274,2.1.0,1,1,137,136,275
2abf1a8f-83ed-4674-a959-d0607b9deb06,sympy__sympy-13372,Submitted,1,43,0.03596963999999999,2.1.0,1,1,43,42,87
2bfac65c-0731-4a0e-a6a9-12ab87f49405,django__django-11400,Submitted,0,50,0.05064044999999999,2.1.0,1,1,50,49,101
2c7f8027-d8e0-4ff9-a7c2-fbfd87b38b24,django__django-11999,Submitted,1,57,0.04321614000000001,2.1.0,1,1,57,56,115
2cf0b06d-479e-41ff-9320-444af383804c,django__django-12325,Submitted,0,51,0.040425713999999995,2.1.0,1,1,51,50,103
2d653a97-2a23-4523-b902-8b162126a354,django__django-15280,Submitted,1,93,0.147467768,2.1.0,1,1,93,92,187
2d709c95-a8bb-4ad3-9aee-1a51afe81b78,matplotlib__matplotlib-25332,Submitted,1,72,0.05895735,2.1.0,1,1,72,71,145
2d8af3e7-85d8-4fb2-843b-c690b977f240,sympy__sympy-13852,Submitted,1,68,0.06664269,2.1.0,1,1,68,67,137
2e17e775-984b-4a27-9413-bff2221dc279,django__django-15103,Submitted,1,38,0.026531174000000005,2.1.0,1,1,38,37,77
2f812d63-f0fc-42ff-a0b3-465aba935bc2,scikit-learn__scikit-learn-12682,Submitted,1,76,0.07739648999999998,2.1.0,1,1,76,75,153
3019a5fe-f57d-4c9f-962b-5fac11f3310f,django__django-12304,Submitted,1,50,0.04247235,2.1.0,1,1,50,49,101
3022d9f7-9f4c-4694-8bbd-8e10e1b5d6fd,sphinx-doc__sphinx-9320,Submitted,1,31,0.021399989999999997,2.1.0,1,1,31,30,63
30f7ab87-aa43-42dc-bf71-f75fd8142493,django__django-16100,Submitted,1,29,0.025119672000000003,2.1.0,1,1,29,28,59
31101ac9-34d2-42a0-9261-67044d74c693,django__django-13964,Submitted,1,60,0.06689564999999999,2.1.0,1,1,60,59,121
311b723f-bc0a-423e-bb4c-316c55ffad69,django__django-11477,Submitted,0,56,0.042307792000000004,2.1.0,1,1,56,55,113
312ab3a7-9ba7-48f2-8276-b2b60f2e415f,pydata__xarray-4629,Submitted,1,17,0.020149395999999997,2.1.0,1,1,17,16,35
319c5137-3a04-4947-bad0-f89f949283ed,pylint-dev__pylint-8898,Submitted,0,81,0.07396264199999998,2.1.0,1,1,81,80,163
320daa45-67ce-4b9c-86e8-c037f9c2bcb0,scikit-learn__scikit-learn-13142,Submitted,1,88,0.09957020999999999,2.1.0,1,1,88,87,177
3230147d-fe50-4a2d-b7b2-02fa4eb51c4e,sphinx-doc__sphinx-9461,Submitted,0,145,0.28000368000000003,2.1.0,1,1,145,144,291
32617397-9d39-4617-a1bd-bbf33e901ccb,sympy__sympy-15599,Submitted,1,69,0.11948081399999994,2.1.0,1,1,69,68,139
327a59ac-586e-43a4-832c-a3280f1eeb3d,astropy__astropy-8872,Submitted,0,84,0.08682930000000004,2.1.0,1,1,84,83,169
34217f99-93ed-40c8-bb7a-a844a5fe33f8,sphinx-doc__sphinx-8638,Submitted,1,121,0.13396854000000002,2.1.0,1,1,121,120,243
35a32b94-08fc-4fc5-b655-cf36c8cdfc90,django__django-13089,Submitted,1,19,0.010611059999999999,2.1.0,1,1,19,18,39
36a286e2-aad4-4e5a-9680-a14fa9a0b75f,sphinx-doc__sphinx-9673,Submitted,1,75,0.06538583999999997,2.1.0,1,1,75,74,151
37260bae-ce6b-4be8-8756-ab8f45439966,sympy__sympy-15345,Submitted,1,35,0.04532878,2.1.0,1,1,35,34,71
391fec5d-704d-42cd-b1da-8723e3385611,django__django-12741,Submitted,1,32,0.022459512000000004,2.1.0,1,1,32,31,65
39537bdb-34d4-44bc-bd92-cb09ab85d58a,sympy__sympy-19040,Submitted,1,137,0.2166084000000001,2.1.0,1,1,137,136,275
3a13fcf9-661c-4ed1-8a77-3bcdf1dfb4d5,django__django-12155,Submitted,1,31,0.03010632,2.1.0,1,1,31,30,63
3a9f5b82-8f0d-42c5-b0b6-be237fea20cc,sympy__sympy-14711,Submitted,1,56,0.028400760000000014,2.1.0,1,1,56,55,113
3b286e02-d644-44ce-82de-59293645ee20,astropy__astropy-14539,Submitted,1,38,0.038565107999999994,2.1.0,1,1,38,37,77
3b9f3fb9-6d44-455b-913f-aa462f16ba3c,django__django-16493,Submitted,1,42,0.03185673,2.1.0,1,1,42,41,85
3d24f152-a7f5-4773-8fc8-4aee50566afa,django__django-13513,Submitted,0,75,0.09964727599999999,2.1.0,1,1,75,74,151
3da5f4e0-1fcd-405c-8071-20a79173b055,django__django-14349,Submitted,1,32,0.043941492,2.1.0,1,1,32,31,65
3e74752c-9c04-416d-8297-0c89c766111a,psf__requests-1142,Submitted,1,38,0.043506218,2.1.0,1,1,38,37,77
3eb34a2b-c2bf-43da-9677-bc1f736aa998,matplotlib__matplotlib-24026,Submitted,1,54,0.10065410799999998,2.1.0,1,1,54,53,109
3eb9f172-c5a6-41f8-859c-4d23bed69054,pytest-dev__pytest-10356,Submitted,1,92,0.11570498999999998,2.1.0,1,1,92,91,185
3ee68fb3-1cbf-48f3-92ce-9eced8ad4cc0,sphinx-doc__sphinx-8551,Submitted,1,61,0.052367226,2.1.0,1,1,61,60,123
3ef74444-7c7e-4e76-8062-f09f7008cb67,django__django-16315,Submitted,1,55,0.04823349200000001,2.1.0,1,1,55,54,111
3f0dd64c-e83b-4718-9932-677b6c846a7d,pydata__xarray-6992,Submitted,0,64,0.04997283,2.1.0,1,1,64,63,129
405239d9-48b7-43f9-ae9e-9835486f73b9,sphinx-doc__sphinx-9367,Submitted,1,27,0.033381235999999995,2.1.0,1,1,27,26,55
4057e598-b67f-4a98-8f4d-a93ca28b7c85,django__django-14315,Submitted,0,38,0.0211455,2.1.0,1,1,38,37,77
4077b3a4-3d23-4191-b1d3-c5d862091634,pylint-dev__pylint-6528,Submitted,0,198,0.68647426,2.1.0,1,1,198,197,397
416a23dc-4cbb-413e-bc24-c5f07845a58b,sympy__sympy-24066,Submitted,1,78,0.06345861,2.1.0,1,1,78,77,157
4326eed5-7326-4e4f-9347-e8925282d9a9,sympy__sympy-20154,Submitted,1,27,0.026149466,2.1.0,1,1,27,26,55
43bad265-4d7a-407b-9a63-18104b819a32,django__django-10554,Submitted,0,92,0.16516152000000003,2.1.0,1,1,92,91,185
4468fe2c-8a17-4e9f-9f70-7274ae5e7026,django__django-12262,Submitted,1,33,0.045338013999999996,2.1.0,1,1,33,32,67
454d36db-b49f-4a8e-88cb-6e882508eaa4,astropy__astropy-14309,Submitted,1,50,0.03744270000000001,2.1.0,1,1,50,49,101
45b92d42-75e1-4da8-846b-22a4d5673baa,django__django-16429,Submitted,1,23,0.037352656,2.1.0,1,1,23,22,47
45f65a7d-5f32-4e59-b22a-57c431d0a7ef,django__django-13516,Submitted,1,30,0.019976720000000003,2.1.0,1,1,30,29,61
466fc507-9704-463c-9ff8-d6d8544bb0e5,sphinx-doc__sphinx-10449,Submitted,1,63,0.06005648999999999,2.1.0,1,1,63,62,127
47587284-a666-434a-b228-8f5019458358,django__django-16819,Submitted,1,93,0.15943709999999997,2.1.0,1,1,93,92,187
47602d68-f33e-457b-acf6-5bb5cb4fc129,django__django-16877,Submitted,1,41,0.025565138,2.1.0,1,2,40,39,82
478e8ed2-bb0c-4929-88ee-fce2f23c14f6,django__django-11815,Submitted,1,41,0.031315102,2.1.0,1,1,41,40,83
481185fe-1f4d-4ed3-8bbd-568758a33257,django__django-11141,Submitted,0,36,0.03281154,2.1.0,1,1,36,35,73
48138c20-5c72-4781-8f2c-f5bac6e25431,sphinx-doc__sphinx-9658,Submitted,1,76,0.07593914200000002,2.1.0,1,1,76,75,153
487aed8a-4bc3-424e-9ada-272635f9bc41,django__django-13794,Submitted,0,80,0.07282563000000002,2.1.0,1,1,80,79,161
48a233d1-b5e6-44fb-9a0f-dce8fad66721,sphinx-doc__sphinx-9229,Submitted,0,141,0.32218423399999996,2.1.0,1,1,141,140,283
48e4c9ce-74a9-49bf-afb2-8a7e8f0519dd,django__django-16263,Submitted,0,129,0.2237321999999999,2.1.0,1,1,129,128,259
49b54159-a040-4c68-8195-6876baa9dfa3,django__django-13158,Submitted,1,46,0.037217646,2.1.0,1,1,46,45,93
4b67bb95-c636-4116-a136-099f3f68567f,pydata__xarray-4094,Submitted,1,54,0.04702928600000002,2.1.0,1,1,54,53,109
4b7f2e8a-b430-4069-8ba2-03336188b566,sphinx-doc__sphinx-9258,Submitted,1,147,0.265585002,2.1.0,1,1,147,146,295
4ba29d21-6285-40c3-ac33-8e52c8abfadf,psf__requests-2931,Submitted,0,43,0.03534018,2.1.0,1,1,43,42,87
4bea3ffb-e201-43a3-9271-5e08a8d8b2ee,django__django-14999,Submitted,1,54,0.051395400000000015,2.1.0,1,1,54,53,109
4bf69609-bc87-4c38-bfb7-c7d4e4d55df8,django__django-12273,Submitted,0,72,0.09191934,2.1.0,1,1,72,71,145
4c1b06fd-1c39-4932-8acd-573249c5d98b,pylint-dev__pylint-6386,Submitted,0,124,0.14411896400000007,2.1.0,1,1,124,123,249
4c4130a4-99ba-4dac-baa9-2b8b01449c82,pylint-dev__pylint-7277,Submitted,0,30,0.032168562,2.1.0,1,1,30,29,61
4cf70d1e-9625-4493-b2a3-e9ab9d4e4479,pydata__xarray-3305,Submitted,1,90,0.08301768000000002,2.1.0,1,1,90,89,181
4e166bba-6911-4e23-9e4a-b1147adc2892,django__django-17084,Submitted,1,64,0.083903002,2.1.0,1,1,64,63,129
4e585cc7-74df-46f0-92c5-5b9f375b7936,pylint-dev__pylint-7080,Submitted,1,163,0.24631067399999987,2.1.0,1,1,163,162,327
4ede4546-3dfc-4ff1-833f-cd94182b9acb,sympy__sympy-22080,Submitted,0,98,0.11708046000000003,2.1.0,1,1,98,97,197
5009f1b4-d5e5-4fc6-98b7-e15e12c47230,matplotlib__matplotlib-14623,Submitted,1,170,0.3444049279999999,2.1.0,1,1,170,169,341
505bdd87-1185-4d00-8ad7-8f0ce2fdd9b7,django__django-15916,Submitted,1,60,0.10914367399999998,2.1.0,1,1,60,59,121
50d3e089-1008-4ef2-bcca-b9308df3b6f3,django__django-14752,Submitted,1,18,0.012201719999999997,2.1.0,1,1,18,17,37
50f5edc8-0b58-40b7-8dd0-837a7e32a38a,django__django-14376,Submitted,1,34,0.021449802,2.1.0,1,1,34,33,69
511b9b83-1271-48fb-a1ab-0983627492c3,sympy__sympy-19346,Submitted,1,49,0.032725800000000006,2.1.0,1,1,49,48,99
511faad4-1485-487b-a8f6-1128b677f870,sympy__sympy-23262,Submitted,1,42,0.025866622000000002,2.1.0,1,1,42,41,85
516b2ecf-b4b1-4099-a2cb-5168e7f5588e,pytest-dev__pytest-7982,Submitted,1,29,0.028865736000000003,2.1.0,1,1,29,28,59
5338562b-d3ca-4a41-8538-25ad7e829ae7,pydata__xarray-3677,Submitted,1,44,0.042905641999999994,2.1.0,1,1,44,43,89
535cb712-ec67-4b6e-a622-beb9d88e113b,scikit-learn__scikit-learn-10297,Submitted,1,37,0.026071590000000006,2.1.0,1,1,37,36,75
53f98c11-36ae-4f75-9d7d-bd7795de9c83,django__django-16950,Submitted,1,104,0.150794062,2.1.0,1,1,104,103,209
544c485d-915b-4a6e-92e5-3f25f7008a6a,django__django-10880,Submitted,1,37,0.04235560000000001,2.1.0,1,1,37,36,75
5472c582-9ec2-4d82-b294-64977c1e1741,sphinx-doc__sphinx-8593,Submitted,1,85,0.07062320999999999,2.1.0,1,1,85,84,171
5527cdef-2814-48e8-8e0a-8741f8c3a1dc,scikit-learn__scikit-learn-10844,Submitted,1,38,0.02484129,2.1.0,1,1,38,37,77
5659bab9-d95a-4b1e-86c2-e25934cb168f,matplotlib__matplotlib-21568,Submitted,0,73,0.105417972,2.1.0,1,1,73,72,147
56b00a8a-44e9-403d-8cc6-326117e3df2b,sympy__sympy-19637,Submitted,1,38,0.01823547,2.1.0,1,1,38,37,77
57aa4b24-9176-418e-bb65-d2bf4e5269ab,sphinx-doc__sphinx-9591,Submitted,1,65,0.063680594,2.1.0,1,1,65,64,131
59349966-7545-4dd5-91be-31bfccb3c524,django__django-15563,Submitted,0,80,0.130693944,2.1.0,1,1,80,79,161
59eb983d-5f26-40d1-bdd3-08bef871bb86,scikit-learn__scikit-learn-11310,Submitted,1,101,0.07924167,2.1.0,1,1,101,100,203
5a53c879-7969-4b9e-9b4a-395028dc3fc0,pydata__xarray-7393,Submitted,1,101,0.11863128999999997,2.1.0,1,1,101,100,203
5a66db6f-a1a3-476e-9921-7dd123ba043e,sympy__sympy-13647,Submitted,1,67,0.057835126000000014,2.1.0,1,1,67,66,135
5c17ae70-c6af-432b-8f44-ed480cc81c54,pydata__xarray-6744,Submitted,1,51,0.04897506000000001,2.1.0,1,1,51,50,103
5c5b8c64-ec6b-4736-8d28-441e5059dc67,django__django-10999,Submitted,0,29,0.01933404,2.1.0,1,1,29,28,59
5c824be6-061f-4c66-afc2-b229a8324dfb,django__django-11951,Submitted,1,33,0.040610912000000006,2.1.0,1,1,33,32,67
5d0e37fc-df16-4b15-bb4f-b7121015e538,sphinx-doc__sphinx-7590,Submitted,0,73,0.09390929400000003,2.1.0,1,1,73,72,147
5ded24f4-11c5-4909-8ce6-7b8f9ab1cbce,django__django-14351,Submitted,1,120,0.2031114599999999,2.1.0,1,1,120,119,241
6019914f-de5d-42b9-9e76-51bbc406481e,sympy__sympy-16792,Submitted,1,60,0.06033343000000001,2.1.0,1,1,60,59,121
6053f9f4-05d9-47b8-921d-a6ed11e75b01,sympy__sympy-24661,Submitted,1,33,0.023849067999999994,2.1.0,1,1,33,32,67
6078ceb3-8972-49bf-b023-2b7bb1022a2c,django__django-16139,Submitted,1,23,0.013034682000000002,2.1.0,1,1,23,22,47
60fed073-c850-4da2-aab7-20ee051e5020,django__django-16899,Submitted,1,38,0.02261421,2.1.0,1,1,38,37,77
62e9f310-2085-48f8-a74d-113006eb4a3c,sympy__sympy-13877,Submitted,1,147,0.347493216,2.1.0,1,1,147,146,295
63e2198d-e748-4318-8e3e-757ceb407957,django__django-13417,Submitted,1,52,0.03288972,2.1.0,1,1,52,51,105
647f04cb-bc6e-42c7-ab53-2728834bc078,django__django-11211,Submitted,1,46,0.09037562199999999,2.1.0,1,1,46,45,93
6485bcb5-a464-40ba-9519-409fc3455258,scikit-learn__scikit-learn-13779,Submitted,1,58,0.04683531000000001,2.1.0,1,1,58,57,117
64b911ec-d1b6-4c8a-9302-215446204d0b,astropy__astropy-14508,Submitted,1,48,0.045044009999999995,2.1.0,1,2,47,46,96
653e6c68-178a-47d6-9fe9-ba5d37a30ec2,pydata__xarray-4075,Submitted,1,40,0.03076859999999999,2.1.0,1,1,40,39,81
65a45ace-46ee-45df-9d47-eb2457071dbf,pytest-dev__pytest-5262,Submitted,1,43,0.030717240000000007,2.1.0,1,1,43,42,87
65d19f60-84a1-4c23-a4de-b96e2867e273,sympy__sympy-17139,Submitted,1,41,0.024587789999999998,2.1.0,1,1,41,40,83
66968c55-77c5-4689-8ca2-560dd8d39635,sympy__sympy-18211,Submitted,0,108,0.131841408,2.1.0,1,1,108,107,217
66d02f15-668e-4ef7-b688-e50a45038297,django__django-17087,Submitted,1,40,0.024081629999999996,2.1.0,1,1,40,39,81
66fc2f06-7b83-414b-a0ba-4051fd45be30,sympy__sympy-23824,Submitted,1,21,0.019183289999999995,2.1.0,1,1,21,20,43
6749de35-e5e7-488c-9933-ce8a81da4f8c,sphinx-doc__sphinx-11510,Submitted,0,127,0.25507436199999994,2.1.0,1,1,127,126,255
68017866-90cf-4131-8bcd-2d9678dca525,django__django-11133,Submitted,1,40,0.036757748000000014,2.1.0,1,1,40,39,81
681b5406-86db-4c37-990b-e700cc2c1498,astropy__astropy-14365,Submitted,1,54,0.048517822,2.1.0,1,1,54,53,109
694be7c0-fbb2-4e76-a235-7307599b3bf0,django__django-15741,Submitted,1,66,0.07780553999999999,2.1.0,1,1,66,65,133
699944bb-1533-4b57-90ac-421a9979464b,django__django-13315,Submitted,1,61,0.049480788000000005,2.1.0,1,1,61,60,123
69a3b42a-7a24-42eb-bf80-0d4c5d146b9c,sympy__sympy-16597,Submitted,0,58,0.06334239000000001,2.1.0,1,1,58,57,117
6a05b510-f220-413d-8095-ca67550e49e6,psf__requests-1766,Submitted,1,23,0.01133622,2.1.0,1,1,23,22,47
6b2f6bf7-c022-4a2e-a758-010c70a0e8aa,django__django-13279,Submitted,1,57,0.050751779999999996,2.1.0,1,1,57,56,115
6b65ccb9-aa21-4948-ae70-791c869257d5,pydata__xarray-3095,Submitted,1,54,0.05930648799999999,2.1.0,1,1,54,53,109
6bca9220-d0ae-4f6d-8af9-6565a1970fab,django__django-12419,Submitted,1,21,0.012079154000000002,2.1.0,1,1,21,20,43
