agent_run_id,instance_id,exit_status,resolved,api_calls,instance_cost,mini_version,system,user,assistant,tool,total
221496b6-7c50-4c33-892e-497e3665734e,sphinx-doc__sphinx-9698,Submitted,1,45,0.2807319,2.1.0,1,1,45,44,91
2233ec32-f883-4e8f-a81a-d3a8a0c552bf,sympy__sympy-21847,Submitted,1,56,0.35975504999999997,2.1.0,1,1,56,55,113
22c38639-dcd1-4184-8cbf-b837303ca3f1,django__django-15277,Submitted,1,56,0.3295163499999999,2.1.0,1,1,56,55,113
22d0b1e5-8f17-458e-bd2b-c1d29c3976aa,matplotlib__matplotlib-20676,Submitted,0,65,0.3901879000000001,2.1.0,1,1,65,64,131
235300a6-7149-4765-8118-ef6c3dcec39f,pytest-dev__pytest-7205,Submitted,0,62,0.3403756,2.1.0,1,1,62,61,125
2362ea2c-5136-4d39-8254-babfc113aef9,sympy__sympy-24539,Submitted,1,46,0.31905015,2.1.0,1,1,46,45,93
247fc4c2-ae96-4de9-ac27-429d93b14a46,pytest-dev__pytest-7432,Submitted,1,58,0.3325176,2.1.0,1,1,58,57,117
24a14a63-4dbf-437b-920b-9b9e835815f5,pytest-dev__pytest-5809,Submitted,1,30,0.19622970000000006,2.1.0,1,1,30,29,61
25e14b64-7a43-4d6c-b29d-c7f53f7c8c8f,pydata__xarray-6599,Submitted,1,53,0.3472079,2.1.0,1,1,53,52,107
2682a57c-0dc7-4a1e-9e34-f508648101f7,django__django-11163,Submitted,1,52,0.2985259,2.1.0,1,1,52,51,105
2706dd03-48eb-4ae0-b9cf-22f8e767ca11,matplotlib__matplotlib-25960,Submitted,1,65,0.4381071999999999,2.1.0,1,1,65,64,131
277abc1a-1611-4364-bcd4-2b3c702638c1,django__django-15380,Submitted,1,43,0.25263425,2.1.0,1,1,43,42,87
27de9922-7970-4fb8-9a82-2219f9ab1a09,pydata__xarray-3677,Submitted,1,59,0.3863996499999999,2.1.0,1,1,59,58,119
28e4c4e4-a15d-469b-8e83-5ff718c0c053,django__django-10914,Submitted,1,60,0.3632210999999999,2.1.0,1,1,60,59,121
294af7ba-00d5-4924-bebc-2563b16413f6,django__django-13297,Submitted,1,40,0.2699764,2.1.0,1,1,40,39,81
2a5acf77-1ac5-47c1-a161-5da1d7b23594,pylint-dev__pylint-8898,Submitted,0,73,0.47594965,2.1.0,1,1,73,72,147
2ac5d751-7ea0-4034-8420-a00722d6bae1,sphinx-doc__sphinx-7757,Submitted,1,35,0.19838095,2.1.0,1,1,35,34,71
2b64f006-cfa6-4212-af11-3f3bb9a86147,scikit-learn__scikit-learn-14629,Submitted,1,90,0.5706381999999999,2.1.0,1,1,90,89,181
2b8b7134-f15d-4913-8c37-aca3ae2c196b,sympy__sympy-16792,Submitted,1,71,0.47553805,2.1.0,1,1,71,70,143
2cb191dc-d545-459d-9206-cc861da89d8f,pytest-dev__pytest-5840,Submitted,0,36,0.2431931,2.1.0,1,1,36,35,73
2d746546-7444-4e8d-8714-480e7da0cf92,django__django-16595,Submitted,1,58,0.31645385,2.1.0,1,1,58,57,117
2e41d630-13a1-4cb9-ae40-5c2e68c55d2e,pydata__xarray-4966,Submitted,1,39,0.2342735,2.1.0,1,1,39,38,79
2f1f43af-2a84-42cc-be74-d6f47b5119a4,django__django-13112,Submitted,0,93,0.5926871499999999,2.1.0,1,1,93,92,187
301a96d7-c930-48a0-9393-c75d6318fb14,sphinx-doc__sphinx-8593,Submitted,1,83,0.4968758000000001,2.1.0,1,1,83,82,167
303660c7-265a-4a7d-a48a-706bd406be16,pylint-dev__pylint-7277,Submitted,0,60,0.3408729500000002,2.1.0,1,1,60,59,121
305fd1a0-9ef9-4118-9a24-57d15ffab07b,sphinx-doc__sphinx-7454,Submitted,0,70,0.43943915000000006,2.1.0,1,1,70,69,141
3108042c-0663-4407-bd9d-2e9e76235d11,sympy__sympy-13852,Submitted,0,55,0.2965941,2.1.0,1,1,55,54,111
312a4fe8-8d89-41f3-a73f-b30bb8725aab,matplotlib__matplotlib-14623,Submitted,1,56,0.38375159999999997,2.1.0,1,1,56,55,113
31818a75-1b2d-4e6a-972e-f43689ffaad1,django__django-13925,Submitted,1,64,0.39228935,2.1.0,1,1,64,63,129
31cde082-c938-489f-a79d-7d54e6eb7a84,django__django-15103,Submitted,1,58,0.31799689999999997,2.1.0,1,1,58,57,117
3241c527-c5ee-4eec-8764-17df844bf94f,django__django-13670,Submitted,1,39,0.24706384999999995,2.1.0,1,1,39,38,79
32f85614-a720-4fb9-b982-bf399d1ccbb4,django__django-16899,Submitted,1,49,0.30087844999999996,2.1.0,1,1,49,48,99
33661d83-c954-473d-95dd-1a39e5375837,django__django-11477,Submitted,0,57,0.3206328,2.1.0,1,1,57,56,115
34a52b34-e365-432b-ad06-b179beab00ce,django__django-15572,Submitted,1,36,0.23773465,2.1.0,1,1,36,35,73
34af2d83-9980-43ee-b26e-b44c5fb595a6,django__django-11400,Submitted,1,50,0.29799985,2.1.0,1,1,50,49,101
34ea7795-712b-497f-97a7-b3d7e2975eaa,pallets__flask-5014,Submitted,1,63,0.3430434999999998,2.1.0,1,1,63,62,127
3538f02d-eedd-47fb-959b-de9ec4ef2820,astropy__astropy-7166,Submitted,1,47,0.25415134999999994,2.1.0,1,1,47,46,95
362526c8-1317-4889-9b37-7d4d9c61fd20,sympy__sympy-14711,Submitted,1,69,0.41754845,2.1.0,1,1,69,68,139
36436349-a138-482c-9685-e2c2972a4cad,astropy__astropy-13579,Submitted,1,45,0.24736065000000002,2.1.0,1,1,45,44,91
36be9de2-0cb4-41c4-8ec2-7db4dc7e6abd,django__django-13551,Submitted,1,32,0.2232115,2.1.0,1,1,32,31,65
373f158e-fa6d-4140-91a5-b00db737aa9d,matplotlib__matplotlib-25479,Submitted,0,139,1.0216593500000002,2.1.0,1,1,139,138,279
3775f404-f282-479c-bea7-e6675e9a8d23,django__django-14434,Submitted,1,41,0.26303265000000003,2.1.0,1,1,41,40,83
37853f61-21fc-4e4b-bdf0-ff595aaa88e8,sympy__sympy-19783,Submitted,1,76,0.5876483,2.1.0,1,1,76,75,153
37a9a7a7-06b9-4e1a-9588-304cf5b9cc3b,scikit-learn__scikit-learn-26194,Submitted,0,49,0.31320289999999995,2.1.0,1,1,49,48,99
37b2097a-dec0-43f6-8423-3c53c90b7d06,pydata__xarray-4695,Submitted,1,75,0.4591847000000001,2.1.0,1,1,75,74,151
37cb492a-8f61-461b-8808-081d5ce0385e,django__django-15731,ServiceUnavailableError,0,1,0.0,2.1.0,1,1,0,0,2
37f3d18e-c15f-4390-84a3-fb30841379cc,django__django-12143,Submitted,1,68,0.34022905000000003,2.1.0,1,1,68,67,137
38697dc8-fc9f-42a4-aefb-7ddbf7ca499b,psf__requests-1766,Submitted,1,31,0.21588204999999996,2.1.0,1,1,31,30,63
38be93f3-de94-438b-b005-6c2da910d4c0,sympy__sympy-15345,Submitted,1,60,0.3759546500000001,2.1.0,1,1,60,59,121
391a24f5-82e9-4ac1-9b4d-6af76233e9de,django__django-14034,Submitted,0,41,0.2747538,2.1.0,1,1,41,40,83
394c8edd-6be0-4f51-a1ce-818ce0378ed3,django__django-16801,Submitted,1,44,0.28063835000000004,2.1.0,1,1,44,43,89
398836e6-cd39-4fb2-b7c6-4303a0f11329,django__django-13128,Submitted,1,51,0.2693078000000001,2.1.0,1,1,51,50,103
3b15126b-e4a0-4d0f-9b92-c63f329002f0,sympy__sympy-22080,Submitted,0,77,0.5458038499999999,2.1.0,1,1,77,76,155
3c2a8efb-8f9e-48cc-ad04-c8f62ca3af51,django__django-16032,Submitted,1,78,0.53189605,2.1.0,1,1,78,77,157
3cfb5ccf-8e82-4e69-ac4f-9b2ceb5a1cc8,astropy__astropy-12907,Submitted,1,38,0.1859356,2.1.0,1,1,38,37,77
3d4f846e-d438-4c72-8d60-3a7b25d427b8,django__django-7530,Submitted,1,60,0.43990314999999997,2.1.0,1,1,60,59,121
3d9700ad-47d4-4bb8-951d-813b0e437dd8,matplotlib__matplotlib-26466,Submitted,0,84,0.52402725,2.1.0,1,1,84,83,169
3da21bb0-7d8c-479b-bb53-573ca0e84ee0,scikit-learn__scikit-learn-14710,Submitted,1,48,0.25726355000000006,2.1.0,1,1,48,47,97
3f0a7846-8f59-4f86-8ebd-0dc75df1cdd5,sphinx-doc__sphinx-9258,Submitted,1,55,0.3350204499999999,2.1.0,1,1,55,54,111
3f34dbb8-8032-4ecb-b033-0d76bddaaab8,pydata__xarray-4629,Submitted,1,42,0.2192968,2.1.0,1,1,42,41,85
3fc2bc41-7627-4586-998d-4bc8c9fef4a3,matplotlib__matplotlib-26208,Submitted,0,141,1.0684847000000002,2.1.0,1,1,141,140,283
40be7c7d-d00f-4569-8d5a-402cea160c3c,django__django-14915,Submitted,1,47,0.25451105,2.1.0,1,1,47,46,95
41231bfc-7c19-4263-a5b4-2910849bda09,django__django-13837,Submitted,1,51,0.29643444999999996,2.1.0,1,1,51,50,103
412e1bc2-c355-4a0a-ac8d-d3ef41028005,django__django-16256,Submitted,1,58,0.37212075,2.1.0,1,1,58,57,117
41892c1f-a75d-4e54-bf78-6952f4c36eee,scikit-learn__scikit-learn-13328,Submitted,1,67,0.36784485,2.1.0,1,1,67,66,135
41bd93a9-095d-4aa2-9542-d9a03d7cc4e2,django__django-12663,Submitted,1,90,0.678924,2.1.0,1,1,90,89,181
430ba0ef-fbb1-42a0-aa8e-38568b5efa87,astropy__astropy-14508,Submitted,1,54,0.4108658000000001,2.1.0,1,1,54,53,109
44227f27-9e59-4f11-94da-aa053f77e034,django__django-16662,Submitted,1,46,0.30367245000000004,2.1.0,1,1,46,45,93
4432dbd4-edf0-48af-a7cc-b74fbf628787,scikit-learn__scikit-learn-14053,Submitted,1,53,0.29015335,2.1.0,1,1,53,52,107
44e7e78f-094b-404f-b758-429ae3497645,psf__requests-1921,Submitted,1,58,0.36525409999999997,2.1.0,1,1,58,57,117
45d1c0ed-cdd5-44c4-b1ec-254b66a90747,matplotlib__matplotlib-20826,Submitted,0,73,0.5427952500000001,2.1.0,1,1,73,72,147
4677589e-6a8f-4036-9dd0-cfb352539e9e,django__django-14373,Submitted,1,42,0.21942079999999997,2.1.0,1,1,42,41,85
46ccef4f-9504-478e-a855-ba3e98279583,django__django-13401,Submitted,1,63,0.3736735499999999,2.1.0,1,1,63,62,127
46e20cbe-711f-45d5-98a1-cd98cb857ee1,django__django-15525,Submitted,1,37,0.25252620000000003,2.1.0,1,1,37,36,75
472809fe-8588-45ea-845c-a1d7599ee549,django__django-16642,Submitted,1,36,0.19303295000000004,2.1.0,1,1,36,35,73
473e7d4d-35cc-4111-86a3-1e2e12cb9e2d,pytest-dev__pytest-7490,Submitted,0,48,0.3302019,2.1.0,1,1,48,47,97
475fa62c-1c37-4d1b-acec-f8706de1b1aa,django__django-13807,Submitted,1,61,0.3598810000000001,2.1.0,1,1,61,60,123
49c2c75b-0c2c-4d14-a11b-19749e72e768,django__django-14017,Submitted,1,55,0.36891600000000013,2.1.0,1,1,55,54,111
4b4f55ff-2491-4f35-9e71-4bdfea9a6ba5,scikit-learn__scikit-learn-13135,Submitted,1,34,0.194733,2.1.0,1,1,34,33,69
4c241a91-45ff-4afe-8fbf-d8e480c6f775,matplotlib__matplotlib-24627,Submitted,1,91,0.6398531999999999,2.1.0,1,1,91,90,183
4ccd416f-eb6f-4385-990c-75a21b0f0971,django__django-16429,Submitted,1,25,0.18880309999999997,2.1.0,1,1,25,24,51
4cdbf688-7f56-4b56-b392-1cfe1ce8aec2,django__django-11551,Submitted,1,40,0.23105644999999997,2.1.0,1,1,40,39,81
4d438041-29d5-48f8-bd13-07a01f055497,sympy__sympy-17630,Submitted,0,54,0.38132974999999997,2.1.0,1,1,54,53,109
4d85be96-45f5-43b0-8414-17adcc4a01d5,django__django-12273,Submitted,0,67,0.48165559999999996,2.1.0,1,1,67,66,135
4dd43bd0-eebc-4d4c-8219-d8b25c03edbf,pytest-dev__pytest-10051,Submitted,1,40,0.26417349999999995,2.1.0,1,1,40,39,81
4e2697b9-4a17-4248-a5df-bd509114ee34,pytest-dev__pytest-7236,Submitted,1,36,0.20944544999999998,2.1.0,1,1,36,35,73
4e7a815d-197d-4e27-953d-0618b4639b6c,django__django-11095,Submitted,1,65,0.41576565,2.1.0,1,1,65,64,131
4ec57565-1b1e-452b-98bf-56dc4a731857,matplotlib__matplotlib-21568,Submitted,0,113,0.7636998499999998,2.1.0,1,1,113,112,227
4f0be5e8-7780-458f-941c-4d859c27c25e,sympy__sympy-19637,Submitted,1,41,0.26723905000000003,2.1.0,1,1,41,40,83
4f82b1fb-6c43-41d0-b8b6-e3f1ade68d56,sympy__sympy-21596,Submitted,0,47,0.33746219999999993,2.1.0,1,1,47,46,95
5015aff2-0656-42e0-9192-1879981a344d,psf__requests-5414,Submitted,1,50,0.33680570000000004,2.1.0,1,1,50,49,101
5085cc29-1e10-4faa-a79f-045709b4fe1d,sympy__sympy-11618,Submitted,1,53,0.33153160000000004,2.1.0,1,1,53,52,107
50cac789-6864-4ae8-9519-4c9dc04a76fc,django__django-12741,Submitted,1,57,0.32291205000000006,2.1.0,1,1,57,56,115
50fef341-817a-460e-ad56-5c3cb3502a55,sympy__sympy-23824,Submitted,1,30,0.1724019,2.1.0,1,1,30,29,61
51751c91-77ff-4e37-ac95-acfafd19e9c5,django__django-11815,Submitted,0,48,0.3300765499999999,2.1.0,1,1,48,47,97
51dca1eb-bb5d-4547-a9ab-65096c44e504,sphinx-doc__sphinx-8595,Submitted,1,59,0.35428815,2.1.0,1,1,59,58,119
51f25ca8-61ea-4248-8ffd-b162d6382174,django__django-10973,Submitted,1,34,0.18428645000000005,2.1.0,1,1,34,33,69
51f65a96-d27e-4596-ac00-c20c77c39cd1,django__django-16569,Submitted,1,42,0.2366283,2.1.0,1,1,42,41,85
52160942-0ff9-4abd-b5f5-12bb2bd342f7,sphinx-doc__sphinx-10323,Submitted,1,46,0.3135482,2.1.0,1,1,46,45,93
525658ad-4c95-4d0d-a1f9-7b36779a1b6d,sympy__sympy-21612,Submitted,0,70,0.4885133,2.1.0,1,1,70,69,141
528ae15b-a097-463f-81f0-64cf9e202e83,matplotlib__matplotlib-24149,Submitted,1,36,0.21094794999999994,2.1.0,1,1,36,35,73
528fc22f-1696-4f5b-b539-a17810eeee0b,sympy__sympy-20590,Submitted,1,78,0.47295664999999976,2.1.0,1,1,78,77,157
53aab699-a758-49b9-8fc0-91803565d1b0,django__django-14631,Submitted,1,73,0.46022485000000013,2.1.0,1,1,73,72,147
548fae4f-e301-4e4c-8b06-e51f61d3efc9,django__django-10880,Submitted,1,39,0.25316295000000005,2.1.0,1,1,39,38,79
5491581b-a226-4981-b32c-c90de0a44b6f,astropy__astropy-14539,Submitted,1,64,0.34169524999999995,2.1.0,1,1,64,63,129
54f72dfe-f38f-4240-bd6d-2f07674504af,sphinx-doc__sphinx-9673,Submitted,1,31,0.21531375000000003,2.1.0,1,1,31,30,63
55b7a92d-cad0-4e10-9788-575797d22914,sphinx-doc__sphinx-10614,Submitted,0,52,0.37653105,2.1.0,1,1,52,51,105
560b7df7-830d-4117-ac4e-a79873757342,django__django-14855,Submitted,1,55,0.35106945,2.1.0,1,1,55,54,111
5648b901-c59c-49b2-9456-2acd7a01195a,sphinx-doc__sphinx-9230,Submitted,1,45,0.2440101999999999,2.1.0,1,1,45,44,91
56c45f23-1d5c-483a-acf5-252cbdf44009,sympy__sympy-12419,Submitted,1,85,0.5293431499999999,2.1.0,1,1,85,84,171
572dc33e-276a-4976-a5c4-94e14166946a,scikit-learn__scikit-learn-13439,Submitted,1,55,0.25516675,2.1.0,1,1,55,54,111
57f15348-fc8c-487c-be04-dcaceebf17e0,psf__requests-2931,Submitted,1,55,0.3285477500000001,2.1.0,1,1,55,54,111
5819b8ad-5bfa-40b6-9440-82449319ce33,scikit-learn__scikit-learn-10297,Submitted,1,55,0.2874794499999999,2.1.0,1,1,55,54,111
58bd0c21-cdf8-4154-9245-420de76794df,astropy__astropy-14365,Submitted,1,39,0.28456745,2.1.0,1,1,39,38,79
59a628bb-8a90-41e2-98a2-f10088f9f811,matplotlib__matplotlib-26113,Submitted,1,46,0.27858454999999993,2.1.0,1,1,46,45,93
5a2fc09d-fe4e-4a5f-83bb-215208825edb,django__django-12308,Submitted,0,53,0.32896180000000014,2.1.0,1,1,53,52,107
5a4beb4a-08e9-4d19-a06c-d9cde1200f48,django__django-11490,Submitted,1,62,0.38759754999999996,2.1.0,1,1,62,61,125
5abe3e05-1c45-4557-96b1-39e0579ff00f,django__django-16527,Submitted,1,41,0.20730959999999996,2.1.0,1,1,41,40,83
5b1817da-3166-4c49-86a4-8ee887793e1f,django__django-14089,Submitted,1,29,0.1373327,2.1.0,1,1,29,28,59
5bb73e0c-d43a-4f69-8264-2f78faea7d9b,matplotlib__matplotlib-24637,Submitted,1,90,0.5723135999999998,2.1.0,1,1,90,89,181
5bf5c03e-b796-4a5b-bbee-281bf8ce1fef,django__django-15278,Submitted,1,50,0.30449630000000005,2.1.0,1,1,50,49,101
5cabfc00-a641-47c1-ab60-d608450339ea,scikit-learn__scikit-learn-12973,Submitted,1,59,0.3305498999999999,2.1.0,1,1,59,58,119
5e5cf5e2-6f05-4b42-9d2a-077050fe0aae,sympy__sympy-24443,Submitted,1,53,0.34090595,2.1.0,1,1,53,52,107
5f210e7a-05b6-408b-929c-0aa129d94cf8,django__django-11119,Submitted,1,48,0.254126,2.1.0,1,1,48,47,97
5f49cbe9-2375-4aa6-aacd-1f8e25401140,pylint-dev__pylint-6903,Submitted,1,24,0.1368682,2.1.0,1,1,24,23,49
5f515a28-37ad-4d3e-9c8c-40c2da6fac2d,django__django-13410,Submitted,1,24,0.17115775000000003,2.1.0,1,1,24,23,49
60632185-4bbd-475f-9dad-cd9e48fb77e2,django__django-11451,Submitted,1,31,0.18603094999999997,2.1.0,1,1,31,30,63
607088d4-96b9-4e05-adbe-1fd6127bd8a9,django__django-15851,Submitted,1,38,0.26763734999999994,2.1.0,1,1,38,37,77
61220a0b-d852-4049-bc14-f1e818d4312e,sympy__sympy-13878,Submitted,1,87,0.6427697000000001,2.1.0,1,1,87,86,175
6138aaa2-e997-42ea-beb0-1ecfbd00e33e,django__django-16116,Submitted,1,61,0.3184612499999999,2.1.0,1,1,61,60,123
6157753f-191e-413f-84d7-ecdaf23ed7c8,django__django-11265,Submitted,0,54,0.3355493499999999,2.1.0,1,1,54,53,109
61661bdd-643b-43c4-bddb-317952ff39b5,pydata__xarray-4356,Submitted,1,54,0.31288569999999993,2.1.0,1,1,54,53,109
