agent_run_id,instance_id,exit_status,resolved,api_calls,instance_cost,mini_version,system,user,assistant,tool,total
22e89a24-ef6b-47be-a7b8-e8bcac313123,sympy__sympy-13878,Submitted,1,88,2.38386225,2.1.0,1,1,88,102,192
230ac049-e923-415e-ae9b-a95f70ed77bd,sphinx-doc__sphinx-8120,Submitted,1,19,0.22921174999999996,2.1.0,1,1,19,20,41
245eeb54-601d-4820-8ff9-c8cc888cdf6c,django__django-13512,Submitted,0,13,0.2214475,2.1.0,1,1,13,14,29
2482396f-2979-4655-9459-9b06f31e9545,sphinx-doc__sphinx-8459,Submitted,1,46,0.68567775,2.1.0,1,1,46,48,96
24e2b03a-bdbc-4375-b1fb-ef22859f30c3,django__django-14608,Submitted,1,18,0.23234375,2.1.0,1,1,18,21,41
27ccb915-e3b8-49fc-aca1-cb958e88b1fb,django__django-16429,Submitted,1,14,0.19365824999999995,2.1.0,1,1,14,13,29
288a50b9-1c9d-48c1-afa7-15847e984c7b,django__django-15315,Submitted,1,12,0.198901,2.1.0,1,1,12,11,25
297d31af-eadb-40aa-a617-2fdc2b5d2d7d,sphinx-doc__sphinx-7590,Submitted,0,70,1.5119177500000005,2.1.0,1,1,70,73,145
2aaaf552-1e2f-475e-b4b8-8ea0180747ee,pydata__xarray-7393,Submitted,1,26,0.3134220000000001,2.1.0,1,1,26,25,53
2ae4867d-6db8-4cbd-86c5-5c8a96a2bcb5,django__django-16560,Submitted,0,25,0.626676,2.1.0,1,1,25,27,54
2b1d2c60-b76e-482c-a394-048d30589630,django__django-13925,Submitted,1,27,0.43375349999999996,2.1.0,1,1,27,29,58
2badcfa8-c67a-431c-be27-e8b52e27c967,sympy__sympy-13372,Submitted,1,21,0.2752825,2.1.0,1,1,21,20,43
2c62cc66-ef3a-4a6d-876f-21e2e234946e,sphinx-doc__sphinx-9229,Submitted,0,77,2.3017635000000003,2.1.0,1,1,77,77,156
2c6d97c4-ffcd-4213-8612-0b83e69e3669,matplotlib__matplotlib-20826,Submitted,0,69,1.6112377500000006,2.1.0,1,1,69,71,142
2c7f180a-d6e7-4dbe-9540-6690e55c5601,django__django-13837,Submitted,1,21,0.27427025000000005,2.1.0,1,1,21,21,44
2ca8a2e9-1fef-4c97-b3ff-c932fd578364,django__django-11885,Submitted,0,55,1.0652314999999999,2.1.0,1,1,55,56,113
2ce08c75-f766-4a10-80e8-8f262454c472,django__django-12039,Submitted,1,27,0.34999425,2.1.0,1,1,27,26,55
2cf99edf-92c3-4795-9585-6132d0ffe71f,scikit-learn__scikit-learn-25102,Submitted,1,62,1.0415232500000002,2.1.0,1,1,62,62,126
2cfadf78-96c1-43fc-b7dd-c342aefc82cc,django__django-16032,Submitted,1,46,1.0232055,2.1.0,1,1,46,50,98
2ee27441-5006-43db-8335-7607260faa58,sympy__sympy-19783,Submitted,1,27,0.5343655,2.1.0,1,1,27,32,61
2eef8df4-0cae-44b1-ab78-1da768f323da,pylint-dev__pylint-4604,Submitted,0,30,0.38820050000000006,2.1.0,1,1,30,31,63
2f63fd8a-665e-4ad2-9a90-eba145d1c41a,django__django-13346,Submitted,1,32,0.59898975,2.1.0,1,1,32,32,66
2fc1fa5e-7c89-456d-a903-2fd1e450c166,django__django-12050,Submitted,1,8,0.132395,2.1.0,1,1,8,8,18
2fc31a43-cddd-4454-823e-25151890bdab,django__django-15569,Submitted,1,7,0.11295000000000001,2.1.0,1,1,7,6,15
3018fb5e-4170-4fbd-b1e4-e8d697a2ef7f,django__django-11490,Submitted,1,36,0.5971327500000001,2.1.0,1,1,36,37,75
31d62094-497c-4c39-80f2-191ef93b40d5,sympy__sympy-20916,Submitted,1,26,0.31952749999999996,2.1.0,1,1,26,27,55
321d7060-ee57-4fbd-b020-82388565f735,sympy__sympy-21379,Submitted,1,24,0.29376825,2.1.0,1,1,24,23,49
3267b6a6-2d49-4901-a7da-9f058153d5c9,django__django-12965,Submitted,1,42,0.9120402499999998,2.1.0,1,1,42,45,89
32faed99-f0f2-42a5-bf01-aeb2e3468eb8,matplotlib__matplotlib-24177,Submitted,1,50,1.114524,2.1.0,1,1,50,50,102
332141c9-9b95-4707-94dd-9178f772f808,django__django-11477,Submitted,0,21,0.27240075,2.1.0,1,1,21,25,48
332d0d47-613f-4a8f-b8ef-95dea1ead4ed,astropy__astropy-14365,Submitted,1,33,0.37704499999999996,2.1.0,1,1,33,33,68
33ecfadd-5735-4df3-8f69-e224fee57ce5,django__django-11848,Submitted,1,11,0.18977049999999998,2.1.0,1,1,11,10,23
3558db4c-9e96-4e21-826f-307585943b34,django__django-11066,Submitted,1,6,0.09407000000000001,2.1.0,1,1,6,5,13
3592543c-a1ef-419f-bde4-e313c252e7eb,sphinx-doc__sphinx-10466,Submitted,1,12,0.14478025000000003,2.1.0,1,1,12,11,25
35b3ef7e-621f-450f-880c-de350329d4c6,scikit-learn__scikit-learn-14983,Submitted,1,53,0.7720355000000001,2.1.0,1,1,53,52,107
360d5ec2-2419-44f9-a2b6-1a9c23053a0b,sphinx-doc__sphinx-9461,Submitted,0,105,2.42842025,2.1.0,1,1,105,109,216
36b77894-ecff-4b86-9b3c-31c09ebdc886,pytest-dev__pytest-7324,Submitted,1,27,0.6701737500000001,2.1.0,1,1,27,29,58
372aaa75-3a4a-47c5-b0cb-d3e948225d95,matplotlib__matplotlib-22871,Submitted,1,22,0.35367550000000003,2.1.0,1,1,22,21,45
376e9296-1cff-4586-9382-6379b0b1decb,sphinx-doc__sphinx-7910,Submitted,1,17,0.258019,2.1.0,1,1,17,18,37
37822aee-2a45-42bf-a5b4-a92a7f6de6e7,scikit-learn__scikit-learn-25232,Submitted,1,37,0.5079275,2.1.0,1,1,37,40,79
39c635cc-6158-41cc-91d6-8057c718cff7,sympy__sympy-16792,Submitted,1,29,0.3760947499999999,2.1.0,1,1,29,31,62
3a4d605f-a386-455a-a069-7785911bc242,matplotlib__matplotlib-21568,Submitted,0,18,0.2575075,2.1.0,1,1,18,18,38
3aaf658a-b28e-4a74-83c2-febc1ba9908f,django__django-15368,Submitted,1,10,0.18905875,2.1.0,1,1,10,9,21
3b33f6e0-4315-4a7a-a107-e434d11cf9b7,sympy__sympy-17630,Submitted,0,86,1.8897122500000008,2.1.0,1,1,86,85,173
3b85177e-1b09-4077-ac7e-4ad388275aae,sympy__sympy-20590,Submitted,1,13,0.21659225000000001,2.1.0,1,1,13,12,27
3b8950de-08a6-4def-86e8-453ad57e00a0,sympy__sympy-15345,Submitted,1,19,0.2178135,2.1.0,1,1,19,19,40
3ca57540-d9fb-4973-901a-48d0cbcd88ef,matplotlib__matplotlib-24570,Submitted,1,20,0.32341650000000005,2.1.0,1,1,20,19,41
3dad8b88-8c3f-4369-8bc1-6ef1bd648364,astropy__astropy-14539,Submitted,1,35,0.4399944999999999,2.1.0,1,1,35,35,72
3df99296-8510-4d98-a779-538f107163bf,django__django-16116,Submitted,1,22,0.2850985,2.1.0,1,1,22,22,46
3e57f9f0-f7d7-4e50-b304-bf1a9f01b466,mwaskom__seaborn-3069,Submitted,0,55,1.1972507500000003,2.1.0,1,1,55,58,115
3ef1d76a-8903-44b6-8041-6798a097a057,django__django-13568,Submitted,1,20,0.26459275,2.1.0,1,1,20,20,42
3fb04fb9-175e-4b64-9531-2cb7c16a2ee9,pylint-dev__pylint-4661,Submitted,0,23,0.35402775000000003,2.1.0,1,1,23,24,49
40ece5c4-ce0e-4a80-ad44-d04fda9a6ddd,django__django-13807,Submitted,0,7,0.12348,2.1.0,1,1,7,6,15
421afa29-96f1-4397-8164-268ed5963fba,django__django-16454,Submitted,0,22,0.34379075,2.1.0,1,1,22,24,48
42a58afe-c95f-46be-8cf8-da1b875a6842,django__django-14351,Submitted,1,58,1.1798335000000004,2.1.0,1,1,58,61,121
42f85909-7afd-4983-a85b-510283252594,sympy__sympy-24562,Submitted,1,14,0.305924,2.1.0,1,1,14,15,31
435c1874-2753-4bd9-b4f5-41f8e2ab4736,django__django-11149,Submitted,1,24,0.39526225,2.1.0,1,1,24,24,50
43dd5f2e-5b40-437c-9031-97548a1f04bc,django__django-12325,Submitted,0,18,0.25244975000000003,2.1.0,1,1,18,19,39
44012c51-d6df-4f22-9945-c4c69fe080a2,django__django-13012,Submitted,1,23,0.260965,2.1.0,1,1,23,24,49
441a0117-721f-4ec3-8cc9-83a2a48e755a,pydata__xarray-6599,Submitted,0,56,1.9290347500000005,2.1.0,1,1,56,56,114
446ca223-b145-4052-b032-42adfffa43a7,matplotlib__matplotlib-26466,Submitted,0,34,0.39331950000000004,2.1.0,1,1,34,34,70
44d08287-d80f-45c7-8a66-f8ee8085dcbd,astropy__astropy-7166,Submitted,1,22,0.33630150000000014,2.1.0,1,1,22,22,46
45883ee0-c6cd-4af9-adfa-36871167d237,astropy__astropy-12907,Submitted,1,36,0.40364050000000007,2.1.0,1,1,36,35,73
4592a60e-57a8-47a2-91d9-bb003b664650,django__django-15161,Submitted,1,81,2.4235837499999997,2.1.0,1,1,81,86,169
45cbfd9d-3709-4003-861d-971ccbd41074,sphinx-doc__sphinx-8056,Submitted,0,35,0.48286775000000004,2.1.0,1,1,35,35,72
46ab410b-c78d-403d-8d06-3446fc5836f5,psf__requests-2931,Submitted,0,13,0.18074775000000004,2.1.0,1,1,13,14,29
47571076-d310-45f4-92fa-0960b9aae2e9,django__django-12155,Submitted,1,19,0.23279400000000003,2.1.0,1,1,19,18,39
475880d1-d692-4285-abb4-fa88b6e6592a,django__django-16950,Submitted,1,55,1.4540204999999993,2.1.0,1,1,55,57,114
4815dfa6-a4fe-4ad6-9a97-78300f348d94,django__django-14539,Submitted,1,21,0.29238625,2.1.0,1,1,21,22,45
490780ce-57a4-451f-ace7-91078c698b7c,scikit-learn__scikit-learn-13439,Submitted,1,21,0.22639950000000003,2.1.0,1,1,21,20,43
4992cb2c-49b1-45aa-9ca4-63147284fc8d,django__django-13033,Submitted,1,20,0.29136549999999994,2.1.0,1,1,20,20,42
4ab781b0-1b70-48e8-bdc9-6e9e66c5defb,django__django-12209,LimitsExceeded,unknown,55,3.0426815,2.1.0,1,1,55,59,116
4ad3e483-0e9d-4af0-9266-b9f687f2ca62,django__django-13195,Submitted,0,26,0.378021,2.1.0,1,1,26,30,58
4b2ea68c-05a3-4d18-b5b5-ef5c49808d7b,pylint-dev__pylint-4970,Submitted,0,36,0.4575365,2.1.0,1,1,36,41,79
4b743f85-4cb1-427b-b597-375dae60defe,scikit-learn__scikit-learn-10908,Submitted,1,24,0.2962575,2.1.0,1,1,24,23,49
4b7f13b0-5b59-4617-a814-0da998014841,scikit-learn__scikit-learn-14053,Submitted,1,23,0.23786299999999994,2.1.0,1,1,23,22,47
4be8fe01-5199-4c0a-b71c-00e55d06170a,sphinx-doc__sphinx-9591,Submitted,1,28,0.32333075000000006,2.1.0,1,1,28,29,59
4cb70329-e4f2-43d2-9b7b-78064a6c7ce1,sympy__sympy-13757,Submitted,1,40,0.46729924999999994,2.1.0,1,1,40,44,86
4ce6b2c0-a463-4644-8e6c-f96b7bbc51e9,sympy__sympy-20428,Submitted,0,30,0.49310924999999994,2.1.0,1,1,30,32,64
4cf1458c-469f-4e00-8671-8f3c11a82d94,matplotlib__matplotlib-25775,Submitted,1,66,1.3607052499999999,2.1.0,1,1,66,74,142
4d383120-5b47-44e9-814b-fbcd4a90c379,django__django-13343,Submitted,1,25,0.30738475,2.1.0,1,1,25,26,53
4dc46bb1-68a6-4ad0-9fb2-32066bac952c,django__django-15973,Submitted,1,63,1.7731367500000008,2.1.0,1,1,63,65,130
4e6d4ec8-087f-4c5b-a549-4ce9d581c782,sympy__sympy-19954,Submitted,1,13,0.17672325,2.1.0,1,1,13,12,27
5092c121-db91-4ea9-bd5f-c143843a0339,django__django-11999,Submitted,1,15,0.22215174999999995,2.1.0,1,1,15,16,33
51136ab2-96e1-4157-8c42-dad554041b14,sympy__sympy-13877,Submitted,1,36,0.6272749999999998,2.1.0,1,1,36,37,75
515fd1db-96aa-436f-93ea-5b2e54538448,psf__requests-6028,Submitted,0,53,1.5754992500000002,2.1.0,1,1,53,61,116
51869de6-a938-4152-947b-4210ec813c16,astropy__astropy-13033,Submitted,0,31,0.4261614999999999,2.1.0,1,1,31,30,63
51881565-8ae4-4731-a22f-be0e79ff3034,sphinx-doc__sphinx-9658,Submitted,1,31,0.600588,2.1.0,1,1,31,33,66
51a68878-411f-472d-b5a5-b6aecb1d728c,django__django-16493,Submitted,1,22,0.29703374999999993,2.1.0,1,1,22,22,46
5342c0ed-33f2-413f-bf08-7718f69c8a75,django__django-15380,Submitted,1,15,0.23388925,2.1.0,1,1,15,14,31
53462ef3-18ca-4af2-b058-133b96d3d886,matplotlib__matplotlib-23314,Submitted,1,16,0.18922150000000001,2.1.0,1,1,16,18,36
53b7ef07-5dfd-416f-8dd3-e18570e0eee3,psf__requests-5414,Submitted,1,26,0.29006149999999997,2.1.0,1,1,26,26,54
540f99d7-9f5c-4807-a7f3-85628dd75e3a,pydata__xarray-4075,Submitted,1,15,0.19892400000000002,2.1.0,1,1,15,14,31
5488dd17-c3d7-41c5-a6af-8514c9df6134,scikit-learn__scikit-learn-14710,Submitted,1,24,0.238093,2.1.0,1,1,24,23,49
552e3d32-0378-4a08-8d62-d72353f05eac,sympy__sympy-17139,Submitted,1,10,0.11764224999999999,2.1.0,1,1,10,9,21
5621bcfc-ec1c-4391-8b88-be59df22c8e4,django__django-15930,Submitted,1,30,0.576262,2.1.0,1,1,30,33,65
565c2f15-813b-4d31-93d3-803f03f7b417,pylint-dev__pylint-6528,Submitted,1,66,1.0636352499999997,2.1.0,1,1,66,70,138
576642fd-deb8-41b3-9b3a-ef66ecfa31fa,django__django-17084,Submitted,1,52,0.9894615,2.1.0,1,1,52,58,112
583bb85d-c264-4354-a63e-8946c0c9c652,django__django-14311,Submitted,1,23,0.3076035000000001,2.1.0,1,1,23,26,51
5878dd19-01cb-4892-8da0-b370e1b24e7f,pydata__xarray-6744,Submitted,1,21,0.416277,2.1.0,1,1,21,21,44
5884fce9-c5ab-4bde-b70c-621899aef28e,django__django-15554,LimitsExceeded,unknown,73,3.0219794999999996,2.1.0,1,1,73,76,151
588fed4c-0aee-464d-878d-ae1c8c74ec5b,sphinx-doc__sphinx-9367,Submitted,1,11,0.11826999999999999,2.1.0,1,1,11,11,24
58988089-c38f-4add-99a5-f08686b0f74a,django__django-16255,Submitted,1,8,0.12851500000000002,2.1.0,1,1,8,7,17
58a51015-c2a5-47c6-8396-3510260e9439,django__django-16569,Submitted,1,7,0.12201000000000001,2.1.0,1,1,7,6,15
590c3dc7-7ee9-45e4-a2bb-82c21f2436a5,django__django-11265,Submitted,0,25,0.29614900000000005,2.1.0,1,1,25,25,52
595e987f-5fb1-49e3-9bc4-286afcb13470,django__django-11095,Submitted,1,15,0.23516050000000002,2.1.0,1,1,15,14,31
5978b1be-e0cf-4c8e-a2e8-d85725d5d9db,sympy__sympy-16886,Submitted,1,11,0.17393000000000003,2.1.0,1,1,11,10,23
5a23eb05-b377-4230-9df5-02a8831cfc3c,scikit-learn__scikit-learn-12585,Submitted,1,33,0.38737799999999994,2.1.0,1,1,33,32,67
5b5104c4-5993-46ea-aae8-97e16faa04df,matplotlib__matplotlib-20676,Submitted,0,27,0.4099229999999999,2.1.0,1,1,27,27,56
5b81b4f5-0a05-4c60-96ca-aa2a2d5ae220,astropy__astropy-13398,Submitted,0,70,2.219856,2.1.0,1,1,70,74,146
5ce02782-5877-4a77-adc4-4c417f726547,sympy__sympy-20801,Submitted,1,18,0.23926275000000002,2.1.0,1,1,18,19,39
5d7d2a86-afa2-4082-b6c4-742c8bc28bed,pytest-dev__pytest-7205,Submitted,1,14,0.2138615,2.1.0,1,1,14,13,29
5d7eca6a-a8ed-43f0-afb9-86308953c18d,pytest-dev__pytest-5809,Submitted,1,7,0.10862000000000001,2.1.0,1,1,7,6,15
5f005fbb-d859-4686-b5a2-64917b0aecb4,sympy__sympy-14976,Submitted,1,40,0.52132175,2.1.0,1,1,40,43,85
6036a76d-a2c9-4f7c-9e75-55c4b2e9ca56,django__django-15503,Submitted,1,67,1.9807420000000007,2.1.0,1,1,67,68,137
60f0ba27-d32e-490a-b90a-24efc77a222c,sympy__sympy-21930,Submitted,0,16,0.23102125,2.1.0,1,1,16,20,38
617e8d89-d78b-4a93-a488-48e3728cd83e,sphinx-doc__sphinx-10614,Submitted,0,35,0.7308905,2.1.0,1,1,35,41,78
619664f4-2540-4c47-9879-182a5ab115e8,django__django-14349,Submitted,1,25,0.26541275,2.1.0,1,1,25,25,52
6288e435-5855-4cd4-b6e6-1f8e428edc10,django__django-12262,Submitted,1,12,0.21764674999999997,2.1.0,1,1,12,12,26
62f115dc-38da-4fc4-a8f4-a10783251af2,django__django-9296,Submitted,1,19,0.250591,2.1.0,1,1,19,18,39
64abeda8-204b-4cb3-9e86-98b3112e0fa7,sphinx-doc__sphinx-10449,Submitted,1,45,0.6856834999999999,2.1.0,1,1,45,48,95
64b5b69d-0937-485f-bafa-a1c6b7a29172,django__django-12406,Submitted,0,31,0.44674775000000005,2.1.0,1,1,31,38,71
